Fantastic Beasts and Where to Find Them,2016-11-16,180000000,"Eddie Redmayne, Newt Scamander, Katherine Waterston, Porpentina 'Tina' Goldstein, Dan Fogler, Jacob Kowalski, Alison Sudol, Queenie Goldstein, Colin Farrell, Percival Graves, Jon Voight, Henry Shaw Sr., Ron Perlman, Gnarlak, Johnny Depp, Gellert Grindelwald, Zoë Kravitz, Leta Lestrange","Adventure, Fantasy, Family",7.334
Harry Potter and the Deathly Hallows: Part 1,2010-11-17,250000000,"Daniel Radcliffe, Harry Potter, Rupert Grint, Ron Weasley, Emma Watson, Hermione Granger, Helena Bonham Carter, Bellatrix Lestrange, Robbie Coltrane, Rubeus Hagrid, Ralph Fiennes, Lord Voldemort, Michael Gambon, Albus Dumbledore, Bill Nighy, Rufus Scrimgeour, Brendan Gleeson, Alastor ""Mad-Eye"" Moody","Adventure, Fantasy",7.763
Coco,2017-10-27,175000000,"Anthony Gonzalez, Miguel Rivera (voice), Gael García Bernal, Héctor (voice), Benjamin Bratt, Ernesto de la Cruz (voice), Alanna Ubach, Mamá Imelda Rivera (voice), Renée Victor, Elena Rivera (voice), Jaime Camil, Papá Enrique Rivera (voice), Alfonso Arau, Papá Julio Rivera (voice), Herbert Siguenza, Tío Oscar Rivera / Tío Felipe Rivera (voice), Lombardo Boyar, Mariachi / Gustavo (voice)","Family, Animation, Fantasy, Music, Comedy, Adventure",8.222
Captain America: The Winter Soldier,2014-03-20,170000000,"Chris Evans, Steve Rogers / Captain America, Scarlett Johansson, Natasha Romanoff / Black Widow, Sebastian Stan, James 'Bucky' Barnes / Winter Soldier, Anthony Mackie, Sam Wilson / Falcon, Cobie Smulders, Maria Hill, Frank Grillo, Brock Rumlow, Emily VanCamp, Kate / Agent 13, Hayley Atwell, Peggy Carter, Robert Redford, Alexander Pierce","Action, Adventure, Science Fiction",7.671
Spider-Man,2002-05-01,139000000,"Tobey Maguire, Spider-Man / Peter Parker, Willem Dafoe, Green Goblin / Norman Osborn, Kirsten Dunst, Mary Jane Watson, James Franco, Harry Osborn, Cliff Robertson, Ben Parker, Rosemary Harris, May Parker, J.K. Simmons, J. Jonah Jameson, Joe Manganiello, Flash Thompson, Gerry Becker, Maximilian Fargas","Fantasy, Action",7.279
WALL·E,2008-06-22,180000000,"Ben Burtt, WALL·E / M-O (voice), Elissa Knight, EVE (voice), Jeff Garlin, Captain (voice), Fred Willard, Shelby Forthright, BnL CEO, John Ratzenberger, John (voice), Kathy Najimy, Mary (voice), Sigourney Weaver, Ship's Computer (voice), Teddy Newton, Additional Voices (voice), Bob Bergen, Additional Voices (voice)","Animation, Family, Science Fiction",8.078
Gone Girl,2014-10-01,61000000,"Ben Affleck, Nick Dunne, Rosamund Pike, Amy Elliott Dunne, Neil Patrick Harris, Desi Collings, Tyler Perry, Tanner Bolt, Carrie Coon, Margo Dunne, Kim Dickens, Detective Rhonda Boney, Patrick Fugit, Detective Jim Gilpin, Lisa Banes, Marybeth Elliott, David Clennon, Rand Elliott","Mystery, Thriller, Drama",7.892
The Hobbit: An Unexpected Journey,2012-12-12,250000000,"Ian McKellen, Gandalf, Martin Freeman, Bilbo Baggins, Richard Armitage, Thorin, Graham McTavish, Dwalin, Aidan Turner, Kili, Ken Stott, Balin, Dean O'Gorman, Fili, James Nesbitt, Bofur, Mark Hadlow, Dori / Bert Troll","Adventure, Fantasy, Action",7.339
"Monsters, Inc.",2001-11-01,115000000,"John Goodman, Sullivan (voice), Billy Crystal, Mike (voice), Mary Gibbs, Boo (voice), Steve Buscemi, Randall (voice), James Coburn, Waternoose (voice), Jennifer Tilly, Celia (voice), Bob Peterson, Roz (voice), John Ratzenberger, Yeti (voice), Frank Oz, Jeff Fungus (voice)","Animation, Comedy, Family",7.835
Toy Story,1995-10-30,30000000,"Tom Hanks, Woody (voice), Tim Allen, Buzz Lightyear (voice), Don Rickles, Mr. Potato Head (voice), Jim Varney, Slinky Dog (voice), Wallace Shawn, Rex (voice), John Ratzenberger, Hamm (voice), Annie Potts, Bo Peep (voice), John Morris, Andy (voice), Erik von Detten, Sid (voice)","Animation, Adventure, Family, Comedy",7.971
The Revenant,2015-12-25,135000000,"Leonardo DiCaprio, Hugh Glass, Tom Hardy, John Fitzgerald, Domhnall Gleeson, Captain Andrew Henry, Will Poulter, Jim Bridger, Forrest Goodluck, Hawk, Duane Howard, Elk Dog, Arthur RedCloud, Hikuc, Melaw Nakehk'o, Powaqa, Grace Dove, Hugh Glass' Wife","Western, Drama, Adventure",7.5
Batman v Superman: Dawn of Justice,2016-03-23,250000000,"Ben Affleck, Bruce Wayne / Batman, Henry Cavill, Clark Kent / Superman / Kal-El, Jesse Eisenberg, Lex Luthor, Gal Gadot, Diana Prince / Wonder Woman, Amy Adams, Lois Lane, Diane Lane, Martha Kent, Jeremy Irons, Alfred Pennyworth, Holly Hunter, Senator June Finch, Laurence Fishburne, Perry White","Action, Adventure, Fantasy",5.952
The Lion King,1994-06-24,45000000,"Matthew Broderick, Simba (voice), James Earl Jones, King Mufasa (voice), Jeremy Irons, Scar (voice), Rowan Atkinson, Zazu the Hornbill (voice), Moira Kelly, Nala (voice), Whoopi Goldberg, Shenzi the Hyena (voice), Cheech Marin, Banzai the Hyena (voice), Jim Cummings, ED the Hyena (voice) / Scar (singing voice), Robert Guillaume, Rafiki (voice)","Family, Animation, Drama",8.256
Gladiator,2000-05-04,103000000,"Russell Crowe, Maximus Meridius, Joaquin Phoenix, Emperor Commodus, Connie Nielsen, Lucilla, Oliver Reed, Proximo, Richard Harris, Marcus Aurelius, Derek Jacobi, Gracchus, Djimon Hounsou, Juba, David Schofield, Falco, John Shrapnel, Gaius","Action, Drama, Adventure",8.209
The Truman Show,1998-06-04,60000000,"Jim Carrey, Truman Burbank, Laura Linney, Meryl Burbank / Hannah Gill, Noah Emmerich, Marlon / Louis Coltrane, Natascha McElhone, Lauren Garland / Sylvia, Holland Taylor, Angela Montclair / Alanis Montclair, Ed Harris, Christof, Paul Giamatti, Simeon, Brian Delate, Walter Moore / Kirk Burbank, Peter Krause, Laurence","Comedy, Drama",8.133
The Incredibles,2004-10-27,92000000,"Craig T. Nelson, Bob Parr / Mr. Incredible (voice), Holly Hunter, Helen Parr / Elastigirl (voice), Sarah Vowell, Violet Parr (voice), Spencer Fox, Dashiell 'Dash' Parr (voice), Jason Lee, Buddy Pine / IncrediBoy / Syndrome (voice), Samuel L. Jackson, Lucius Best / Frozone (voice), Elizabeth Peña, Mirage (voice), Eli Fucile, Jack-Jack Parr (voice), Maeve Andrews, Jack-Jack Parr (voice)","Action, Adventure, Animation, Family",7.704
Arrival,2016-11-10,47000000,"Amy Adams, Dr. Louise Banks, Jeremy Renner, Ian Donnelly, Forest Whitaker, Colonel G. T. Weber, Michael Stuhlbarg, Agent Halpern, Tzi Ma, General Shang, Mark O'Brien, Captain Marks, Julia Scarlett Dan, Hannah (12 yrs. old), Abigail Pniowsky, Hannah (8 yrs. old), Jadyn Malone, Hannah (6 yrs. old)","Drama, Science Fiction, Mystery",7.6
Parasite,2019-05-30,11363000,"Song Kang-ho, Kim Ki-taek, Lee Sun-kyun, Park Dong-ik, Cho Yeo-jeong, Yeon-kyo, Choi Woo-shik, Ki-woo, Park So-dam, Ki-jung, Lee Jung-eun, Moon-gwang, Jang Hye-jin, Chung-sook, Park Myung-hoon, Geun-se, Jung Ji-so, Da-hye","Comedy, Thriller, Drama",8.515
Thor: The Dark World,2013-10-30,170000000,"Chris Hemsworth, Thor Odinson, Natalie Portman, Jane Foster, Tom Hiddleston, Loki, Anthony Hopkins, Odin, Christopher Eccleston, Malekith, Jaimie Alexander, Sif, Zachary Levi, Fandral, Ray Stevenson, Volstagg, Tadanobu Asano, Hogun","Action, Adventure, Fantasy",6.538
The Amazing Spider-Man,2012-06-23,215000000,"Andrew Garfield, Peter Parker / Spider-Man, Emma Stone, Gwen Stacy, Rhys Ifans, Dr. Curt Connors / The Lizard, Denis Leary, Captain Stacy, Martin Sheen, Uncle Ben, Sally Field, Aunt May, Max Charles, Peter Parker (Age 4), Campbell Scott, Richard Parker, Embeth Davidtz, Mary Parker","Action, Adventure, Fantasy",6.691
Split,2017-01-19,9000000,"James McAvoy, Kevin Wendell Crumb, Anya Taylor-Joy, Casey Cooke, Betty Buckley, Karen Fletcher, Haley Lu Richardson, Claire Benoit, Jessica Sula, Marcia, Brad William Henke, Uncle John, Sebastian Arcelus, Casey's Father, Neal Huff, Mr. Benoit, Kim Director, Hannah","Horror, Thriller",7.337
Deadpool 2,2018-05-10,110000000,"Ryan Reynolds, Wade Wilson / Deadpool / Juggernaut (voice) / Ryan Reynolds, Josh Brolin, Nathan Summers / Cable, Morena Baccarin, Vanessa Carlysle, Julian Dennison, Russell Collins / Firefist, Zazie Beetz, Neena Thurman / Domino, T.J. Miller, Jack Hammer / Weasel, Leslie Uggams, Blind Al, Karan Soni, Dopinder, Brianna Hildebrand, Ellie Phimister / Negasonic Teenage Warhead","Action, Comedy, Adventure",7.492
The Shining,1980-05-23,19000000,"Jack Nicholson, Jack Torrance, Shelley Duvall, Wendy Torrance, Scatman Crothers, Dick Hallorann, Danny Lloyd, Danny Torrance, Philip Stone, Delbert Grady, Joe Turkel, Lloyd, Barry Nelson, Stuart Ullman, Barry Dennen, Bill Watson, Tony Burton, Larry Durkin","Horror, Thriller",8.218
Kill Bill: Vol. 1,2003-10-10,30000000,"Uma Thurman, Beatrix ""The Bride"" Kiddo, Lucy Liu, O-Ren Ishii, Vivica A. Fox, Vernita Green, Daryl Hannah, Elle Driver, David Carradine, Bill, Michael Madsen, Budd, Julie Dreyfus, Sofie Fatale, Chiaki Kuriyama, Gogo Yubari, Shin'ichi Chiba, Hattori Hanzo","Action, Crime",7.97
The Hunger Games: Catching Fire,2013-11-15,130000000,"Jennifer Lawrence, Katniss Everdeen, Josh Hutcherson, Peeta Mellark, Liam Hemsworth, Gale Hawthorne, Woody Harrelson, Haymitch Abernathy, Elizabeth Banks, Effie Trinket, Donald Sutherland, President Snow, Lenny Kravitz, Cinna, Philip Seymour Hoffman, Plutarch Heavensbee, Jeffrey Wright, Beetee","Adventure, Action, Science Fiction",7.4
The Intouchables,2011-11-02,13000000,"François Cluzet, Philippe, Omar Sy, Driss, Anne Le Ny, Yvonne, Clotilde Mollet, Marcelle, Alba Gaïa Bellugi, Elisa, Audrey Fleurot, Magalie, Cyril Mendy, Adama, Christian Ameri, Albert, Marie-Laure Descoureaux, Chantal","Drama, Comedy",8.277
Get Out,2017-02-24,4500000,"Daniel Kaluuya, Chris Washington, Allison Williams, Rose Armitage, Bradley Whitford, Dean Armitage, Caleb Landry Jones, Jeremy Armitage, Stephen Root, Jim Hudson, Catherine Keener, Missy Armitage, Marcus Henderson, Walter, Betty Gabriel, Georgina, Lakeith Stanfield, Andre Logan King","Mystery, Thriller, Horror",7.62
The Imitation Game,2014-11-14,14000000,"Benedict Cumberbatch, Alan Turing, Keira Knightley, Joan Clarke, Matthew Goode, Hugh Alexander, Rory Kinnear, Detective Robert Nock, Allen Leech, John Cairncross, Matthew Beard, Peter Hilton, Charles Dance, Commander Denniston, Mark Strong, Stewart Menzies, James Northcote, Jack Good","History, Drama, Thriller, War",8.007
Bohemian Rhapsody,2018-10-24,52000000,"Rami Malek, Freddie Mercury, Gwilym Lee, Brian May, Ben Hardy, Roger Taylor, Joseph Mazzello, John Deacon, Lucy Boynton, Mary Austin, Aidan Gillen, John Reid, Allen Leech, Paul Prenter, Tom Hollander, Jim Beach, Mike Myers, Ray Foster","Music, Drama, History",7.997
The Green Mile,1999-12-10,60000000,"Tom Hanks, Paul Edgecomb, David Morse, Brutus ""Brutal"" Howell, Bonnie Hunt, Jan Edgecomb, Michael Clarke Duncan, John Coffey, James Cromwell, Warden Hal Moores, Michael Jeter, Eduard Delacroix, Graham Greene, Arlen Bitterbuck, Doug Hutchison, Percy Wetmore, Sam Rockwell, 'Wild Bill' Wharton","Fantasy, Drama, Crime",8.507
The Maze Runner,2014-09-10,34000000,"Dylan O'Brien, Thomas, Kaya Scodelario, Teresa Agnes, Ki Hong Lee, Minho, Aml Ameen, Alby, Blake Cooper, Chuck, Thomas Brodie-Sangster, Newt, Will Poulter, Gally, Dexter Darden, Frypan, Chris Sheffield, Ben","Action, Mystery, Science Fiction, Thriller",7.173
The Hangover,2009-06-02,35000000,"Bradley Cooper, Phil Wenneck, Ed Helms, Stu Price, Zach Galifianakis, Alan Garner, Justin Bartha, Doug Billings, Heather Graham, Jade, Sasha Barrese, Tracy Garner, Jeffrey Tambor, Sid Garner, Ken Jeong, Mr. Chow, Rachael Harris, Melissa",Comedy,7.312
The Empire Strikes Back,1980-05-20,18000000,"Mark Hamill, Luke Skywalker, Harrison Ford, Han Solo, Carrie Fisher, Princess Leia, Billy Dee Williams, Lando Calrissian, Anthony Daniels, C-3PO, David Prowse, Darth Vader, Peter Mayhew, Chewbacca, Kenny Baker, R2-D2, Frank Oz, Yoda (Voice)","Adventure, Action, Science Fiction",8.4
Shrek,2001-05-18,60000000,"Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), John Lithgow, Lord Farquaad (voice), Vincent Cassel, Monsieur Hood (voice), Peter Dennis, Ogre Hunter (voice), Clive Pearse, Ogre Hunter (voice), Jim Cummings, Captain of Guards (voice), Bobby Block, Baby Bear (voice)","Animation, Comedy, Fantasy, Adventure, Family",7.73
Ratatouille,2007-06-28,150000000,"Patton Oswalt, Remy (voice), Ian Holm, Skinner (voice), Lou Romano, Linguini (voice), Brian Dennehy, Django (voice), Peter Sohn, Emile (voice), Peter O'Toole, Anton Ego (voice), Brad Garrett, Auguste Gusteau (voice), Janeane Garofalo, Colette (voice), Will Arnett, Horst (voice)","Animation, Comedy, Family, Fantasy",7.809
Kingsman: The Secret Service,2014-12-13,81000000,"Taron Egerton, Gary 'Eggsy' Unwin, Colin Firth, Harry Hart / Galahad, Samuel L. Jackson, Valentine, Mark Strong, Merlin, Sophie Cookson, Roxy, Sofia Boutella, Gazelle, Michael Caine, Arthur, Mark Hamill, Professor Arnold, Samantha Womack, Michelle Unwin","Crime, Comedy, Action, Adventure",7.636
La La Land,2016-11-29,30000000,"Ryan Gosling, Sebastian Wilder, Emma Stone, Mia Dolan, John Legend, Keith, Rosemarie DeWitt, Laura Wilder, J.K. Simmons, Bill, Amiée Conn, Famous Actress, Terry Walters, Linda, Thom Shelton, Coffee Spiller, Cinda Adams, Casting Director","Comedy, Drama, Romance, Music",7.897
Frozen,2013-11-20,150000000,"Kristen Bell, Anna (voice), Idina Menzel, Elsa (voice), Jonathan Groff, Kristoff (voice), Frank Welker, Sven (voice), Josh Gad, Olaf (voice), Santino Fontana, Hans (voice), Alan Tudyk, Duke (voice), Ciarán Hinds, Pabbie / Grandpa (voice), Chris Williams, Oaken (voice)","Animation, Family, Adventure, Fantasy",7.2
Dunkirk,2017-07-19,150000000,"Fionn Whitehead, Tommy, Tom Hardy, Farrier, Mark Rylance, Mr. Dawson, Kenneth Branagh, Commander Bolton, Cillian Murphy, Shivering Soldier, Barry Keoghan, George, Harry Styles, Alex, Aneurin Barnard, Gibson, Damien Bonnard, French Soldier","War, Action, Drama",7.456
Zootopia,2016-02-11,150000000,"Jason Bateman, Nick Wilde (voice), Ginnifer Goodwin, Judy Hopps (voice), Idris Elba, Chief Bogo (voice), Jenny Slate, Assistant Mayor Dawn Bellwether (voice), Nate Torrence, Officer Benjamin Clawhauser (voice), Bonnie Hunt, Bonnie Hopps (voice), Don Lake, Stu Hopps (voice), Tommy Chong, Yax (voice), J.K. Simmons, Mayor Leodore Lionheart (voice)","Animation, Adventure, Family, Comedy",7.748
Lucy,2014-07-25,40000000,"Scarlett Johansson, Lucy Miller, Morgan Freeman, Professor Samuel Norman, Choi Min-sik, Mr. Jang, Amr Waked, Pierre Del Rio, Julian Rhind-Tutt, The Limey, Pilou Asbæk, Richard, Lio Tipton, Caroline, Shin Yoo-ram, Jang's Lieutenant, Seo Chong-ju, Jang's Lieutenant","Action, Science Fiction",6.44
Jurassic Park,1993-06-11,63000000,"Sam Neill, Dr. Alan Grant, Laura Dern, Dr. Ellie Sattler, Jeff Goldblum, Dr. Ian Malcolm, Richard Attenborough, John Hammond, Bob Peck, Robert Muldoon, Martin Ferrero, Donald Gennaro, Joseph Mazzello, Tim Murphy, Ariana Richards, Lex Murphy, Wayne Knight, Dennis Nedry","Adventure, Science Fiction",7.941
The Silence of the Lambs,1991-02-14,19000000,"Jodie Foster, Clarice M. Starling, Anthony Hopkins, Dr. Hannibal Lecter, Scott Glenn, Jack Crawford, Ted Levine, Jame 'Buffalo Bill' Gumb, Anthony Heald, Dr. Frederick Chilton, Brooke Smith, Catherine Martin, Diane Baker, Senator Ruth Martin, Kasi Lemmons, Ardelia Mapp, Frankie Faison, Barney Matthews","Crime, Drama, Thriller",8.3
Spirited Away,2001-07-20,19000000,"Rumi Hiiragi, Chihiro Ogino / Sen (voice), Miyu Irino, Haku (voice), Mari Natsuki, Yubaba / Zeniba (voice), Bunta Sugawara, Kamaji (voice), Akio Nakamura, Kaonashi (voice), Yumi Tamai, Rin (voice), Ryunosuke Kamiki, Boh (voice), Takashi Naito, Akio Ogino (voice), Yasuko Sawaguchi, Yuko Ogino (voice)","Animation, Family, Fantasy",8.539
Beauty and the Beast,2017-03-16,160000000,"Paige O'Hara, Belle (voice), Robby Benson, Beast (voice), Richard White, Gaston (voice), Jerry Orbach, Lumiere (voice), David Ogden Stiers, Cogsworth / Narrator (voice), Angela Lansbury, Mrs. Potts (voice), Rex Everhart, Maurice (voice), Jesse Corti, Lefou (voice), Bradley Pierce, Chip (voice)","Romance, Family, Animation, Fantasy",6.967
Pirates of the Caribbean: Dead Man's Chest,2006-07-06,200000000,"Johnny Depp, Jack Sparrow, Orlando Bloom, Will Turner, Keira Knightley, Elizabeth Swann, Stellan Skarsgård, William ""Bootstrap Bill"" Turner, Bill Nighy, Davy Jones, Jack Davenport, James Norrington, Kevin McNally, Joshamee Gibbs, Jonathan Pryce, Weatherby Swann, Lee Arenberg, Pintel","Adventure, Fantasy, Action",7.346
Big Hero 6,2014-10-24,165000000,"Scott Adsit, Baymax (voice), Ryan Potter, Hiro Hamada (voice), Daniel Henney, Tadashi Hamada (voice), T.J. Miller, Fred (voice), Jamie Chung, GoGo Tomago (voice), Damon Wayans Jr., Wasabi (voice), Génesis Rodríguez, Honey Lemon (voice), James Cromwell, Professor Robert Callaghan (voice), Alan Tudyk, Alistair Krei (voice)","Adventure, Family, Animation, Action, Comedy",7.738
Now You See Me,2013-05-29,75000000,"Woody Harrelson, Merritt McKinney, Morgan Freeman, Thaddeus Bradley, Jesse Eisenberg, J. Daniel Atlas, Isla Fisher, Henley Reeves, Mark Ruffalo, Dylan Rhodes, Mélanie Laurent, Alma Dray, Dave Franco, Jack Wilder, Michael Caine, Arthur Tressler, Michael Kelly, Agent Fuller","Thriller, Crime",7.345
The Hunger Games: Mockingjay - Part 1,2014-11-19,125000000,"Jennifer Lawrence, Katniss Everdeen, Josh Hutcherson, Peeta Mellark, Liam Hemsworth, Gale Hawthorne, Woody Harrelson, Haymitch Abernathy, Elizabeth Banks, Effie Trinket, Julianne Moore, President Alma Coin, Philip Seymour Hoffman, Plutarch Heavensbee, Jeffrey Wright, Beetee, Stanley Tucci, Caesar Flickerman","Science Fiction, Adventure, Thriller",6.796
Venom,2018-09-28,116000000,"Tom Hardy, Eddie Brock / Venom, Michelle Williams, Anne Weying, Riz Ahmed, Carlton Drake / Riot, Scott Haze, Security Chief Roland Treece, Reid Scott, Dr. Dan Lewis, Jenny Slate, Dr. Dora Skirth, Melora Walters, Homeless Woman Maria, Woody Harrelson, Cletus Kasady / Carnage, Peggy Lu, Mrs. Chen","Science Fiction, Action",6.826
The Prestige,2006-10-19,40000000,"Hugh Jackman, Robert Angier / Gerald Root, Christian Bale, Alfred Borden, Michael Caine, Cutter, Scarlett Johansson, Olivia Wenscombe, Rebecca Hall, Sarah Borden, David Bowie, Nikola Tesla, Andy Serkis, Alley, Piper Perabo, Julia McCullough, Jim Piddock, Prosecutor","Drama, Mystery, Science Fiction",8.203
I Am Legend,2007-12-12,150000000,"Will Smith, Robert Neville, Alice Braga, Anna Montez, Charlie Tahan, Ethan, Dash Mihok, Alpha Male, Salli Richardson-Whitfield, Zoe Neville, Willow Smith, Marley Neville, Emma Thompson, Dr. Alice Krippin, Darrell Foster, Mike - Military Escort, Joanna Numata, Alpha Female","Drama, Science Fiction, Thriller",7.201
Saving Private Ryan,1998-07-24,70000000,"Tom Hanks, Captain John H. Miller, Tom Sizemore, Technical Sergeant Michael Horvath, Edward Burns, Private Richard Reiben, Matt Damon, Private James Francis Ryan, Barry Pepper, Private Daniel Jackson, Adam Goldberg, Private Stanley Mellish, Vin Diesel, Private Adrian Caparzo, Giovanni Ribisi, T-Medic Irwin Wade, Ted Danson, Captain Fred Hamill","Drama, History, War",8.209
Captain Marvel,2019-03-06,152000000,"Brie Larson, Carol Danvers / Vers / Captain Marvel, Samuel L. Jackson, Nick Fury, Ben Mendelsohn, Talos / Keller, Jude Law, Yon-Rogg, Annette Bening, Supreme Intelligence / Dr. Wendy Lawson, Djimon Hounsou, Korath, Lee Pace, Ronan the Accuser, Lashana Lynch, Maria Rambeau, Gemma Chan, Minn-Erva","Action, Adventure, Science Fiction",6.843
Baby Driver,2017-06-28,34000000,"Ansel Elgort, Miles ""Baby"", Kevin Spacey, Doc, Lily James, Debora, Jon Hamm, Jason ""Buddy"" Van Horn, Jamie Foxx, Leon ""Bats"" Jefferson III, Eiza González, Monica ""Darling"" Castello, Jon Bernthal, Griff, Flea, Eddie ""No-Nose"", CJ Jones, Joseph","Action, Crime",7.5
Schindler's List,1993-12-15,22000000,"Liam Neeson, Oskar Schindler, Ben Kingsley, Itzhak Stern, Ralph Fiennes, Amon Goeth, Caroline Goodall, Emilie Schindler, Jonathan Sagall, Poldek Pfefferberg, Embeth Davidtz, Helen Hirsch, Malgorzata Gebel, Viktoria Klonowska, Shmuel Levy, Wilek Chilowicz, Mark Ivanir, Marcel Goldberg","Drama, History, War",8.573
Return of the Jedi,1983-05-25,32350000,"Mark Hamill, Luke Skywalker, Harrison Ford, Han Solo, Carrie Fisher, Princess Leia, Billy Dee Williams, Lando Calrissian, Anthony Daniels, C-3PO, Peter Mayhew, Chewbacca, Sebastian Shaw, Anakin Skywalker, Ian McDiarmid, The Emperor, Frank Oz, Yoda (voice)","Adventure, Action, Science Fiction",7.892
Spider-Man: Far From Home,2019-06-28,160000000,"Tom Holland, Peter Parker / Spider-Man, Samuel L. Jackson, Nick Fury, Jake Gyllenhaal, Quentin Beck / Mysterio, Marisa Tomei, May Parker, Jon Favreau, Harold 'Happy' Hogan, Zendaya, Michelle 'MJ' Jones, Jacob Batalon, Ned Leeds, Tony Revolori, Eugene 'Flash' Thompson, Angourie Rice, Betty Brant","Action, Adventure, Science Fiction",7.447
Skyfall,2012-10-24,200000000,"Daniel Craig, James Bond, Judi Dench, M, Javier Bardem, Silva, Naomie Harris, Eve Moneypenny, Ralph Fiennes, Gareth Mallory, Ben Whishaw, Q, Albert Finney, Kincade, Bérénice Marlohe, Séverine, Rory Kinnear, Bill Tanner","Action, Adventure, Thriller",7.227
Gravity,2013-10-03,105000000,"Sandra Bullock, Dr. Ryan Stone, George Clooney, Lt. Matt Kowalski, Ed Harris, Mission Control (voice), Orto Ignatiussen, Aningaaq (voice), Phaldut Sharma, Shariff (voice), Amy Warren, Explorer Captain (voice), Basher Savage, Space Station Captain (voice)","Science Fiction, Thriller, Drama",7.162
